row,column,date,red,green,blue
49,16,2009-01-01,167,213,225
49,17,2009-02-01,205,231,237
49,18,2009-03-01,149,202,217
49,19,2009-04-01,139,196,212
49,20,2009-05-01,128,190,209
49,21,2009-06-01,161,209,222
49,22,2009-07-01,214,234,239
49,23,2009-08-01,157,207,220
49,24,2009-09-01,225,239,242
49,25,2009-10-01,249,201,193
49,26,2009-11-01,248,137,128
49,27,2009-12-01,250,160,149
49,28,2010-01-01,241,245,245
49,29,2010-02-01,246,223,217
49,30,2010-03-01,244,242,241
49,31,2010-04-01,245,235,233
49,32,2010-05-01,229,240,242
49,33,2010-06-01,248,200,190
49,34,2010-07-01,142,198,213
49,35,2010-08-01,145,200,215
49,36,2010-09-01,170,214,226
49,37,2010-10-01,163,210,223
49,38,2010-11-01,202,229,236
49,39,2010-12-01,221,236,241
49,40,2011-01-01,242,245,245
49,41,2011-02-01,237,243,243
49,42,2011-03-01,173,216,228
49,43,2011-04-01,175,217,229
49,44,2011-05-01,149,202,217
49,45,2011-06-01,167,212,225
49,46,2011-07-01,163,209,223
49,47,2011-08-01,158,207,221
49,48,2011-09-01,217,235,240
49,49,2011-10-01,164,211,224
50,0,2007-09-01,223,237,241
50,1,2007-10-01,245,232,229
50,2,2007-11-01,248,190,179
50,3,2007-12-01,213,234,239
50,4,2008-01-01,248,209,202
50,5,2008-02-01,248,193,182
50,6,2008-03-01,203,230,237
50,7,2008-04-01,212,234,239
50,8,2008-05-01,176,218,229
50,9,2008-06-01,175,217,228
50,10,2008-07-01,215,234,239
50,11,2008-08-01,159,208,221
50,12,2008-09-01,192,226,234
50,13,2008-10-01,183,221,233
50,14,2008-11-01,155,206,220
50,15,2008-12-01,152,204,218
50,16,2009-01-01,171,214,227
50,17,2009-02-01,174,216,228
50,18,2009-03-01,153,204,218
50,19,2009-04-01,136,194,212
50,20,2009-05-01,115,180,202
50,21,2009-06-01,155,205,219
50,22,2009-07-01,215,234,239
50,23,2009-08-01,156,206,220
50,24,2009-09-01,211,233,238
50,25,2009-10-01,245,238,236
50,26,2009-11-01,249,169,157
50,27,2009-12-01,248,191,180
50,28,2010-01-01,205,230,237
50,29,2010-02-01,242,245,246
50,30,2010-03-01,233,241,243
50,31,2010-04-01,208,232,238
50,32,2010-05-01,216,235,240
50,33,2010-06-01,226,239,242
50,34,2010-07-01,129,190,209
50,35,2010-08-01,103,174,196
50,36,2010-09-01,169,213,226
50,37,2010-10-01,146,200,215
50,38,2010-11-01,220,237,241
50,39,2010-12-01,200,229,236
50,40,2011-01-01,230,240,242
50,41,2011-02-01,194,227,235
50,42,2011-03-01,183,222,233
50,43,2011-04-01,163,209,223
50,44,2011-05-01,123,187,206
50,45,2011-06-01,144,199,214
50,46,2011-07-01,142,198,213
50,47,2011-08-01,164,211,224
50,48,2011-09-01,190,225,235
50,49,2011-10-01,169,213,226
51,0,2007-09-01,248,200,190
51,1,2007-10-01,246,224,219
51,2,2007-11-01,248,205,197
51,3,2007-12-01,231,241,242
51,4,2008-01-01,249,179,169
51,5,2008-02-01,248,208,200
51,6,2008-03-01,210,233,238
51,7,2008-04-01,203,230,237
51,8,2008-05-01,200,229,236
51,9,2008-06-01,172,216,227
51,10,2008-07-01,225,238,242
51,11,2008-08-01,170,214,226
51,12,2008-09-01,201,230,236
51,13,2008-10-01,183,221,232
51,14,2008-11-01,156,206,220
51,15,2008-12-01,167,212,225
51,16,2009-01-01,180,220,231
51,17,2009-02-01,179,220,231
51,18,2009-03-01,153,205,219
51,19,2009-04-01,160,208,222
51,20,2009-05-01,133,193,211
51,21,2009-06-01,161,208,222
51,22,2009-07-01,188,224,234
51,23,2009-08-01,154,205,219
51,24,2009-09-01,236,243,243
51,25,2009-10-01,246,228,224
51,26,2009-11-01,248,191,180
51,27,2009-12-01,249,179,169
51,28,2010-01-01,237,243,243
51,29,2010-02-01,235,242,243
51,30,2010-03-01,210,233,238
51,31,2010-04-01,247,219,214
51,32,2010-05-01,196,228,235
51,33,2010-06-01,246,225,220
51,34,2010-07-01,140,196,212
51,35,2010-08-01,126,189,208
51,36,2010-09-01,163,209,223
51,37,2010-10-01,146,201,216
51,38,2010-11-01,211,233,238
51,39,2010-12-01,213,234,239
51,40,2011-01-01,229,239,242
51,41,2011-02-01,219,236,240
51,42,2011-03-01,183,221,233
51,43,2011-04-01,170,215,227
51,44,2011-05-01,164,210,223
51,45,2011-06-01,155,206,219
51,46,2011-07-01,155,205,219
51,47,2011-08-01,180,220,232
51,48,2011-09-01,194,227,234
51,49,2011-10-01,169,214,226
52,0,2007-09-01,246,228,224
52,1,2007-10-01,243,246,246
52,2,2007-11-01,245,236,233
52,3,2007-12-01,211,233,238
52,4,2008-01-01,249,202,193
52,5,2008-02-01,247,217,210
52,6,2008-03-01,176,218,229
52,7,2008-04-01,187,224,234
52,8,2008-05-01,160,208,222
52,9,2008-06-01,164,210,223
52,10,2008-07-01,190,225,235
52,11,2008-08-01,144,199,214
52,12,2008-09-01,180,220,232
52,13,2008-10-01,179,219,230
52,14,2008-11-01,161,208,222
52,15,2008-12-01,160,208,222
52,16,2009-01-01,179,219,230
52,17,2009-02-01,184,222,233
52,18,2009-03-01,139,196,212
52,19,2009-04-01,145,199,215
52,20,2009-05-01,122,186,206
52,21,2009-06-01,159,208,221
52,22,2009-07-01,221,237,241
52,23,2009-08-01,167,212,225
52,24,2009-09-01,235,242,243
52,25,2009-10-01,247,217,211
52,26,2009-11-01,249,150,140
52,27,2009-12-01,249,179,169
52,28,2010-01-01,246,223,218
52,29,2010-02-01,248,192,180
52,30,2010-03-01,246,227,222
52,31,2010-04-01,240,244,244
52,32,2010-05-01,245,232,229
52,33,2010-06-01,246,224,218
52,34,2010-07-01,127,190,209
52,35,2010-08-01,132,192,210
52,36,2010-09-01,169,214,226
52,37,2010-10-01,174,217,228
52,38,2010-11-01,220,237,241
52,39,2010-12-01,232,240,242
52,40,2011-01-01,245,236,233
52,41,2011-02-01,235,242,243
52,42,2011-03-01,199,229,236
52,43,2011-04-01,177,218,229
52,44,2011-05-01,158,208,221
52,45,2011-06-01,161,208,222
52,46,2011-07-01,164,211,224
52,47,2011-08-01,190,225,235
52,48,2011-09-01,221,237,241
52,49,2011-10-01,179,219,230
53,0,2007-09-01,244,246,246
53,1,2007-10-01,233,241,242
53,2,2007-11-01,248,209,202
53,3,2007-12-01,233,241,243
53,4,2008-01-01,248,209,202
53,5,2008-02-01,247,216,210
53,6,2008-03-01,192,226,234
53,7,2008-04-01,198,228,235
53,8,2008-05-01,174,216,228
53,9,2008-06-01,155,206,219
53,10,2008-07-01,199,229,236
53,11,2008-08-01,130,191,210
53,12,2008-09-01,185,222,233
53,13,2008-10-01,184,222,233
53,14,2008-11-01,165,211,224
53,15,2008-12-01,164,210,223
53,16,2009-01-01,176,218,229
53,17,2009-02-01,202,229,236
53,18,2009-03-01,152,204,218
53,19,2009-04-01,137,195,213
53,20,2009-05-01,123,187,207
53,21,2009-06-01,141,197,213
53,22,2009-07-01,169,214,226
53,23,2009-08-01,141,197,213
53,24,2009-09-01,208,231,237
53,25,2009-10-01,229,239,242
53,26,2009-11-01,249,143,133
53,27,2009-12-01,248,206,199
53,28,2010-01-01,220,237,241
53,29,2010-02-01,196,228,235
53,30,2010-03-01,181,220,232
53,31,2010-04-01,225,239,242
53,32,2010-05-01,193,226,234
53,33,2010-06-01,203,230,237
53,34,2010-07-01,127,189,208
53,35,2010-08-01,114,180,202
53,36,2010-09-01,169,214,226
53,37,2010-10-01,140,197,213
53,38,2010-11-01,194,227,234
53,39,2010-12-01,188,224,234
53,40,2011-01-01,200,229,236
53,41,2011-02-01,194,227,235
53,42,2011-03-01,163,210,223
53,43,2011-04-01,149,202,217
53,44,2011-05-01,140,196,212
53,45,2011-06-01,114,180,202
53,46,2011-07-01,114,180,202
53,47,2011-08-01,153,204,218
53,48,2011-09-01,158,207,221
53,49,2011-10-01,154,205,219
54,0,2007-09-01,244,244,244
54,1,2007-10-01,241,245,245
54,2,2007-11-01,247,215,209
54,3,2007-12-01,245,234,231
54,4,2008-01-01,247,218,211
54,5,2008-02-01,248,190,179
54,6,2008-03-01,198,228,235
54,7,2008-04-01,205,230,237
54,8,2008-05-01,188,224,234
54,9,2008-06-01,167,212,225
54,10,2008-07-01,205,230,237
54,11,2008-08-01,165,210,224
54,12,2008-09-01,228,239,241
54,13,2008-10-01,205,231,237
54,14,2008-11-01,169,214,226
54,15,2008-12-01,165,211,224
54,16,2009-01-01,175,217,229
54,17,2009-02-01,169,214,226
54,18,2009-03-01,127,190,209
54,19,2009-04-01,147,201,216
54,20,2009-05-01,127,189,208
54,21,2009-06-01,164,210,223
54,22,2009-07-01,199,229,236
54,23,2009-08-01,150,203,217
54,24,2009-09-01,219,236,240
54,25,2009-10-01,240,244,244
54,26,2009-11-01,249,151,141
54,27,2009-12-01,245,234,231
54,28,2010-01-01,246,221,216
54,29,2010-02-01,244,244,244
54,30,2010-03-01,232,240,242
54,31,2010-04-01,244,242,241
54,32,2010-05-01,220,237,241
54,33,2010-06-01,238,244,244
54,34,2010-07-01,141,197,213
54,35,2010-08-01,118,183,203
54,36,2010-09-01,161,209,222
54,37,2010-10-01,164,210,223
54,38,2010-11-01,200,229,236
54,39,2010-12-01,207,231,237
54,40,2011-01-01,243,246,246
54,41,2011-02-01,213,234,239
54,42,2011-03-01,169,213,225
54,43,2011-04-01,158,208,221
54,44,2011-05-01,139,196,212
54,45,2011-06-01,160,208,222
54,46,2011-07-01,165,211,224
54,47,2011-08-01,161,209,222
54,48,2011-09-01,224,238,241
54,49,2011-10-01,160,208,222
55,0,2007-09-01,246,227,223
55,1,2007-10-01,244,246,245
55,2,2007-11-01,248,206,199
55,3,2007-12-01,224,238,241
55,4,2008-01-01,242,245,246
55,5,2008-02-01,250,173,163
55,6,2008-03-01,195,227,235
55,7,2008-04-01,208,232,238
55,8,2008-05-01,171,215,227
55,9,2008-06-01,194,227,234
55,10,2008-07-01,200,229,236
55,11,2008-08-01,156,207,220
55,12,2008-09-01,207,231,237
55,13,2008-10-01,189,224,234
55,14,2008-11-01,144,199,216
55,15,2008-12-01,163,209,223
55,16,2009-01-01,173,216,228
55,17,2009-02-01,188,224,234
55,18,2009-03-01,146,200,215
55,19,2009-04-01,152,204,218
55,20,2009-05-01,144,199,216
55,21,2009-06-01,127,190,209
55,22,2009-07-01,189,224,234
55,23,2009-08-01,183,221,232
55,24,2009-09-01,226,239,242
55,25,2009-10-01,221,236,241
55,26,2009-11-01,249,150,140
55,27,2009-12-01,248,205,198
55,28,2010-01-01,224,238,241
55,29,2010-02-01,234,241,243
55,30,2010-03-01,237,243,243
55,31,2010-04-01,244,245,245
55,32,2010-05-01,221,236,241
55,33,2010-06-01,247,220,215
55,34,2010-07-01,149,202,217
55,35,2010-08-01,124,187,207
55,36,2010-09-01,175,217,229
55,37,2010-10-01,160,208,222
55,38,2010-11-01,220,237,241
55,39,2010-12-01,188,224,234
55,40,2011-01-01,207,231,237
55,41,2011-02-01,221,237,241
55,42,2011-03-01,179,219,230
55,43,2011-04-01,184,222,233
55,44,2011-05-01,148,201,216
55,45,2011-06-01,158,207,221
55,46,2011-07-01,136,194,212
55,47,2011-08-01,159,208,221
55,48,2011-09-01,207,231,237
55,49,2011-10-01,157,207,220
56,0,2007-09-01,246,226,220
56,1,2007-10-01,248,203,195
56,2,2007-11-01,247,219,214
56,3,2007-12-01,199,229,236
56,4,2008-01-01,248,211,204
56,5,2008-02-01,248,206,199
56,6,2008-03-01,178,219,230
56,7,2008-04-01,208,232,238
56,8,2008-05-01,165,211,224
56,9,2008-06-01,160,208,222
56,10,2008-07-01,176,218,229
56,11,2008-08-01,165,211,224
56,12,2008-09-01,211,233,238
56,13,2008-10-01,190,225,235
56,14,2008-11-01,165,212,224
56,15,2008-12-01,167,213,225
56,16,2009-01-01,160,208,222
56,17,2009-02-01,169,214,226
56,18,2009-03-01,135,194,212
56,19,2009-04-01,147,201,216
56,20,2009-05-01,119,184,204
56,21,2009-06-01,146,200,216
56,22,2009-07-01,184,222,233
56,23,2009-08-01,157,207,220
56,24,2009-09-01,235,242,243
56,25,2009-10-01,229,240,242
56,26,2009-11-01,249,167,156
56,27,2009-12-01,248,204,196
56,28,2010-01-01,193,226,234
56,29,2010-02-01,201,230,236
56,30,2010-03-01,207,231,237
56,31,2010-04-01,247,215,209
56,32,2010-05-01,222,238,241
56,33,2010-06-01,237,243,243
56,34,2010-07-01,150,203,217
56,35,2010-08-01,125,188,207
56,36,2010-09-01,164,210,223
56,37,2010-10-01,148,201,216
56,38,2010-11-01,181,221,232
56,39,2010-12-01,192,226,234
56,40,2011-01-01,218,236,240
56,41,2011-02-01,205,231,237
56,42,2011-03-01,169,213,226
56,43,2011-04-01,180,220,231
56,44,2011-05-01,154,205,219
56,45,2011-06-01,153,204,218
56,46,2011-07-01,152,204,218
56,47,2011-08-01,184,222,233
56,48,2011-09-01,186,223,233
56,49,2011-10-01,169,213,226
57,0,2007-09-01,229,239,242
57,1,2007-10-01,249,202,193
57,2,2007-11-01,248,205,198
57,3,2007-12-01,244,242,241
57,4,2008-01-01,248,196,187
57,5,2008-02-01,248,189,178
57,6,2008-03-01,205,230,237
57,7,2008-04-01,226,239,242
57,8,2008-05-01,198,228,235
57,9,2008-06-01,183,221,232
57,10,2008-07-01,218,236,240
57,11,2008-08-01,167,212,225
57,12,2008-09-01,205,230,237
57,13,2008-10-01,240,244,244
57,14,2008-11-01,176,218,229
57,15,2008-12-01,169,213,226
57,16,2009-01-01,168,212,225
57,17,2009-02-01,208,232,238
57,18,2009-03-01,158,207,221
57,19,2009-04-01,160,208,222
57,20,2009-05-01,123,187,207
57,21,2009-06-01,167,212,225
57,22,2009-07-01,224,238,241
57,23,2009-08-01,190,225,233
57,24,2009-09-01,244,243,242
57,25,2009-10-01,250,161,150
57,26,2009-11-01,247,123,116
57,27,2009-12-01,249,183,172
57,28,2010-01-01,242,245,246
57,29,2010-02-01,246,222,218
57,30,2010-03-01,248,210,203
57,31,2010-04-01,249,174,164
57,32,2010-05-01,246,223,218
57,33,2010-06-01,246,223,218
57,34,2010-07-01,158,208,221
57,35,2010-08-01,128,190,209
57,36,2010-09-01,186,223,234
57,37,2010-10-01,183,221,232
57,38,2010-11-01,219,236,240
57,39,2010-12-01,238,243,244
57,40,2011-01-01,246,231,227
57,41,2011-02-01,240,244,244
57,42,2011-03-01,228,239,241
57,43,2011-04-01,190,225,233
57,44,2011-05-01,176,218,229
57,45,2011-06-01,154,205,219
57,46,2011-07-01,166,212,224
57,47,2011-08-01,193,226,234
57,48,2011-09-01,186,223,233
57,49,2011-10-01,188,224,234
58,0,2007-09-01,246,226,222
58,1,2007-10-01,244,242,241
58,2,2007-11-01,248,182,171
58,3,2007-12-01,246,226,222
58,4,2008-01-01,244,240,239
58,5,2008-02-01,249,177,166
58,6,2008-03-01,195,227,235
58,7,2008-04-01,229,240,242
58,8,2008-05-01,184,222,233
58,9,2008-06-01,157,207,220
58,10,2008-07-01,231,241,242
58,11,2008-08-01,181,221,232
58,12,2008-09-01,208,232,238
58,13,2008-10-01,207,231,237
58,14,2008-11-01,174,217,228
58,15,2008-12-01,181,220,232
58,16,2009-01-01,194,227,234
58,17,2009-02-01,200,229,236
58,18,2009-03-01,135,194,212
58,19,2009-04-01,143,198,215
58,20,2009-05-01,135,194,212
58,21,2009-06-01,141,197,213
58,22,2009-07-01,217,235,240
58,23,2009-08-01,181,221,232
58,24,2009-09-01,248,189,178
58,25,2009-10-01,249,183,172
58,26,2009-11-01,249,143,133
58,27,2009-12-01,250,156,146
58,28,2010-01-01,225,238,242
58,29,2010-02-01,244,240,240
58,30,2010-03-01,245,235,232
58,31,2010-04-01,249,167,156
58,32,2010-05-01,214,234,239
58,33,2010-06-01,216,235,240
58,34,2010-07-01,147,201,216
58,35,2010-08-01,156,206,220
58,36,2010-09-01,224,238,241
58,37,2010-10-01,151,203,218
58,38,2010-11-01,219,236,240
58,39,2010-12-01,247,214,207
58,40,2011-01-01,246,225,220
58,41,2011-02-01,246,229,225
58,42,2011-03-01,189,224,234
58,43,2011-04-01,181,220,232
58,44,2011-05-01,165,211,224
58,45,2011-06-01,159,208,221
58,46,2011-07-01,174,216,228
58,47,2011-08-01,181,220,232
58,48,2011-09-01,245,236,233
58,49,2011-10-01,196,228,235
59,0,2007-09-01,248,190,179
59,1,2007-10-01,248,209,202
59,2,2007-11-01,245,235,232
59,3,2007-12-01,230,240,242
59,4,2008-01-01,227,239,241
59,5,2008-02-01,248,191,180
59,6,2008-03-01,200,229,236
59,7,2008-04-01,205,231,237
59,8,2008-05-01,171,215,227
59,9,2008-06-01,188,224,234
59,10,2008-07-01,191,225,234
59,11,2008-08-01,179,219,230
59,12,2008-09-01,221,237,241
59,13,2008-10-01,199,229,235
59,14,2008-11-01,149,202,217
59,15,2008-12-01,154,205,219
59,16,2009-01-01,176,218,229
59,17,2009-02-01,183,221,232
59,18,2009-03-01,155,206,219
59,19,2009-04-01,146,200,215
59,20,2009-05-01,128,190,209
59,21,2009-06-01,158,208,221
59,22,2009-07-01,201,230,236
59,23,2009-08-01,177,218,229
59,24,2009-09-01,246,227,223
59,25,2009-10-01,248,189,178
59,26,2009-11-01,249,159,148
59,27,2009-12-01,248,208,202
59,28,2010-01-01,195,227,235
59,29,2010-02-01,218,235,240
59,30,2010-03-01,217,235,240
59,31,2010-04-01,238,244,244
59,32,2010-05-01,181,221,232
59,33,2010-06-01,245,232,228
59,34,2010-07-01,148,202,216
59,35,2010-08-01,136,195,211
59,36,2010-09-01,174,217,228
59,37,2010-10-01,147,201,216
59,38,2010-11-01,194,227,234
59,39,2010-12-01,201,230,236
59,40,2011-01-01,242,245,245
59,41,2011-02-01,237,243,243
59,42,2011-03-01,198,228,235
59,43,2011-04-01,163,210,223
59,44,2011-05-01,166,212,224
59,45,2011-06-01,145,199,215
59,46,2011-07-01,200,229,236
59,47,2011-08-01,195,227,235
59,48,2011-09-01,192,226,234
59,49,2011-10-01,181,221,232
60,0,2007-09-01,224,238,241
60,1,2007-10-01,248,203,195
60,2,2007-11-01,245,239,237
60,3,2007-12-01,218,236,240
60,4,2008-01-01,245,231,228
60,5,2008-02-01,245,236,233
60,6,2008-03-01,194,227,234
60,7,2008-04-01,229,239,242
60,8,2008-05-01,183,221,232
60,9,2008-06-01,153,204,218
60,10,2008-07-01,196,228,235
60,11,2008-08-01,174,217,228
60,12,2008-09-01,199,229,236
60,13,2008-10-01,203,230,236
60,14,2008-11-01,164,210,223
60,15,2008-12-01,167,213,225
60,16,2009-01-01,175,217,228
60,17,2009-02-01,185,223,233
60,18,2009-03-01,141,197,213
60,19,2009-04-01,155,206,219
60,20,2009-05-01,133,193,211
60,21,2009-06-01,145,200,215
60,22,2009-07-01,201,230,236
60,23,2009-08-01,171,216,227
60,24,2009-09-01,249,177,166
60,25,2009-10-01,248,182,171
60,26,2009-11-01,247,117,110
60,27,2009-12-01,248,189,178
60,28,2010-01-01,240,244,244
60,29,2010-02-01,246,227,222
60,30,2010-03-01,245,237,235
60,31,2010-04-01,247,219,215
60,32,2010-05-01,229,239,242
60,33,2010-06-01,246,228,224
60,34,2010-07-01,141,197,213
60,35,2010-08-01,133,193,211
60,36,2010-09-01,163,209,223
60,37,2010-10-01,153,205,219
60,38,2010-11-01,210,233,238
60,39,2010-12-01,240,244,244
60,40,2011-01-01,232,240,242
60,41,2011-02-01,213,234,239
60,42,2011-03-01,193,226,234
60,43,2011-04-01,174,217,228
60,44,2011-05-01,155,206,219
60,45,2011-06-01,156,207,220
60,46,2011-07-01,142,197,214
60,47,2011-08-01,160,208,222
60,48,2011-09-01,205,230,237
60,49,2011-10-01,160,208,222
61,0,2007-09-01,246,229,225
61,1,2007-10-01,250,170,160
61,2,2007-11-01,243,246,246
61,3,2007-12-01,228,239,241
61,4,2008-01-01,244,242,241
61,5,2008-02-01,244,242,240
61,6,2008-03-01,188,224,234
61,7,2008-04-01,218,236,240
61,8,2008-05-01,179,219,230
61,9,2008-06-01,161,209,222
61,10,2008-07-01,221,237,241
61,11,2008-08-01,170,215,227
61,12,2008-09-01,198,228,235
61,13,2008-10-01,185,223,233
61,14,2008-11-01,164,211,224
61,15,2008-12-01,160,208,222
61,16,2009-01-01,156,206,220
61,17,2009-02-01,188,224,234
61,18,2009-03-01,145,200,215
61,19,2009-04-01,146,200,215
61,20,2009-05-01,126,189,208
61,21,2009-06-01,154,205,219
61,22,2009-07-01,208,232,237
61,23,2009-08-01,177,218,229
61,24,2009-09-01,229,240,242
61,25,2009-10-01,248,198,188
61,26,2009-11-01,250,152,143
61,27,2009-12-01,248,196,186
61,28,2010-01-01,215,234,239
61,29,2010-02-01,195,227,235
61,30,2010-03-01,236,243,243
61,31,2010-04-01,246,230,226
61,32,2010-05-01,209,232,238
61,33,2010-06-01,228,239,241
61,34,2010-07-01,136,195,211
61,35,2010-08-01,121,186,206
61,36,2010-09-01,152,204,218
61,37,2010-10-01,149,202,217
61,38,2010-11-01,185,222,233
61,39,2010-12-01,212,234,239
61,40,2011-01-01,201,230,236
61,41,2011-02-01,216,234,239
61,42,2011-03-01,169,213,226
61,43,2011-04-01,169,213,226
61,44,2011-05-01,144,199,216
61,45,2011-06-01,139,196,212
61,46,2011-07-01,129,191,210
61,47,2011-08-01,143,198,215
61,48,2011-09-01,183,221,232
61,49,2011-10-01,170,215,227
62,0,2007-09-01,245,238,236
62,1,2007-10-01,248,187,176
62,2,2007-11-01,246,228,224
62,3,2007-12-01,245,234,231
62,4,2008-01-01,245,236,234
62,5,2008-02-01,248,209,202
62,6,2008-03-01,193,227,234
62,7,2008-04-01,183,221,232
62,8,2008-05-01,164,210,223
62,9,2008-06-01,188,224,234
62,10,2008-07-01,208,232,238
62,11,2008-08-01,181,221,232
62,12,2008-09-01,205,231,237
62,13,2008-10-01,198,228,235
62,14,2008-11-01,156,206,220
62,15,2008-12-01,144,199,214
62,16,2009-01-01,176,218,229
62,17,2009-02-01,189,224,234
62,18,2009-03-01,150,203,217
62,19,2009-04-01,142,197,214
62,20,2009-05-01,134,193,211
62,21,2009-06-01,141,197,213
62,22,2009-07-01,220,237,241
62,23,2009-08-01,149,202,217
62,24,2009-09-01,223,237,241
62,25,2009-10-01,244,245,244
62,26,2009-11-01,249,159,148
62,27,2009-12-01,248,187,175
62,28,2010-01-01,198,228,235
62,29,2010-02-01,241,244,245
62,30,2010-03-01,183,222,233
62,31,2010-04-01,206,230,237
62,32,2010-05-01,230,240,242
62,33,2010-06-01,248,208,201
62,34,2010-07-01,144,199,216
62,35,2010-08-01,103,174,196
62,36,2010-09-01,170,215,227
62,37,2010-10-01,156,206,220
62,38,2010-11-01,199,229,235
62,39,2010-12-01,181,221,232
62,40,2011-01-01,217,235,240
62,41,2011-02-01,215,234,239
62,42,2011-03-01,187,223,234
62,43,2011-04-01,161,209,222
62,44,2011-05-01,153,204,218
62,45,2011-06-01,147,201,216
62,46,2011-07-01,141,197,213
62,47,2011-08-01,152,204,218
62,48,2011-09-01,214,234,239
62,49,2011-10-01,165,211,224
63,0,2007-09-01,246,230,226
63,1,2007-10-01,244,242,241
63,2,2007-11-01,250,165,154
63,3,2007-12-01,213,234,239
63,4,2008-01-01,244,244,244
63,5,2008-02-01,248,197,187
63,6,2008-03-01,195,227,235
63,7,2008-04-01,208,232,237
63,8,2008-05-01,214,233,239
63,9,2008-06-01,165,211,224
63,10,2008-07-01,172,216,227
63,11,2008-08-01,169,213,226
63,12,2008-09-01,191,225,234
63,13,2008-10-01,194,227,234
63,14,2008-11-01,176,218,229
63,15,2008-12-01,163,209,223
63,16,2009-01-01,175,217,228
63,17,2009-02-01,171,216,227
63,18,2009-03-01,126,189,208
63,19,2009-04-01,150,203,217
63,20,2009-05-01,140,196,214
63,21,2009-06-01,145,200,215
63,22,2009-07-01,180,220,232
63,23,2009-08-01,175,217,228
63,24,2009-09-01,202,229,236
63,25,2009-10-01,244,240,240
63,26,2009-11-01,249,174,164
63,27,2009-12-01,247,218,212
63,28,2010-01-01,226,239,242
63,29,2010-02-01,235,242,243
63,30,2010-03-01,221,237,241
63,31,2010-04-01,227,239,242
63,32,2010-05-01,196,228,235
63,33,2010-06-01,233,241,243
63,34,2010-07-01,124,187,207
63,35,2010-08-01,111,178,199
63,36,2010-09-01,175,217,229
63,37,2010-10-01,136,195,211
63,38,2010-11-01,170,215,227
63,39,2010-12-01,212,233,238
63,40,2011-01-01,233,241,242
63,41,2011-02-01,207,231,237
63,42,2011-03-01,158,208,221
63,43,2011-04-01,165,212,224
63,44,2011-05-01,137,195,213
63,45,2011-06-01,142,197,214
63,46,2011-07-01,144,199,216
63,47,2011-08-01,158,208,221
63,48,2011-09-01,150,203,217
63,49,2011-10-01,165,211,224
64,0,2007-09-01,244,240,240
64,1,2007-10-01,246,225,220
64,2,2007-11-01,247,218,213
64,3,2007-12-01,195,227,235
64,4,2008-01-01,246,228,224
64,5,2008-02-01,248,196,187
64,6,2008-03-01,179,219,230
64,7,2008-04-01,213,234,239
64,8,2008-05-01,164,210,223
64,9,2008-06-01,174,217,228
64,10,2008-07-01,178,219,230
64,11,2008-08-01,149,202,217
64,12,2008-09-01,200,229,236
64,13,2008-10-01,164,211,224
64,14,2008-11-01,150,203,218
64,15,2008-12-01,162,209,222
64,16,2009-01-01,168,212,225
64,17,2009-02-01,176,218,229
64,18,2009-03-01,147,201,216
64,19,2009-04-01,147,201,216
64,20,2009-05-01,122,187,206
64,21,2009-06-01,124,187,207
64,22,2009-07-01,169,214,226
64,23,2009-08-01,163,209,223
64,24,2009-09-01,221,237,241
64,25,2009-10-01,242,245,246
64,26,2009-11-01,249,185,174
64,27,2009-12-01,248,190,179
64,28,2010-01-01,227,239,241
64,29,2010-02-01,244,244,244
64,30,2010-03-01,235,242,243
64,31,2010-04-01,208,232,238
64,32,2010-05-01,190,225,235
64,33,2010-06-01,241,245,245
64,34,2010-07-01,150,203,217
64,35,2010-08-01,123,187,207
64,36,2010-09-01,165,210,224
64,37,2010-10-01,146,200,215
64,38,2010-11-01,212,234,239
64,39,2010-12-01,213,234,239
64,40,2011-01-01,201,230,236
64,41,2011-02-01,198,228,235
64,42,2011-03-01,171,215,227
64,43,2011-04-01,169,214,226
64,44,2011-05-01,141,197,213
64,45,2011-06-01,150,203,218
64,46,2011-07-01,133,193,211
64,47,2011-08-01,163,209,223
64,48,2011-09-01,181,221,232
64,49,2011-10-01,161,208,222
65,0,2007-09-01,244,246,246
65,1,2007-10-01,247,218,213
65,2,2007-11-01,240,244,244
65,3,2007-12-01,212,234,239
65,4,2008-01-01,236,243,243
65,5,2008-02-01,248,205,198
65,6,2008-03-01,190,225,235
65,7,2008-04-01,198,228,235
65,8,2008-05-01,205,231,237
65,9,2008-06-01,178,219,230
65,10,2008-07-01,187,223,234
65,11,2008-08-01,158,208,221
65,12,2008-09-01,224,238,241
65,13,2008-10-01,184,222,233
65,14,2008-11-01,153,204,218
65,15,2008-12-01,168,212,225
65,16,2009-01-01,169,214,226
65,17,2009-02-01,192,226,234
65,18,2009-03-01,145,200,215
65,19,2009-04-01,152,204,218
65,20,2009-05-01,121,186,206
65,21,2009-06-01,136,195,211
65,22,2009-07-01,172,216,227
65,23,2009-08-01,174,217,228
65,24,2009-09-01,218,236,240
65,25,2009-10-01,224,238,241
65,26,2009-11-01,248,193,182
65,27,2009-12-01,248,182,171
65,28,2010-01-01,244,246,246
65,29,2010-02-01,242,245,246
65,30,2010-03-01,214,234,239
65,31,2010-04-01,233,241,243
65,32,2010-05-01,216,234,240
65,33,2010-06-01,247,215,209
65,34,2010-07-01,140,197,213
65,35,2010-08-01,130,191,210
65,36,2010-09-01,155,205,219
65,37,2010-10-01,160,208,221
